Highest Layer,Transport Layer,Source IP,Dest IP,Source Port,Dest Port,Packet Length,SYN,ACK,FIN,RST,Packets/Time,Time Between Packets,target
TCP,TCP,192.168.1.4,192.168.1.3,53356,80,60,1,0,0,0,57.477,0.005,Attack
DATA,UDP,192.168.1.3,172.217.163.206,55405,443,75,0,0,0,0,208.672,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55172,80,60,1,0,0,0,96.226,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51726,80,60,1,0,0,0,9.185,0.003,Attack
TCP,TCP,192.168.1.3,13.70.73.107,49971,443,54,0,1,0,0,175.244,0.002,Normal
TCP,TCP,192.168.1.3,74.125.24.188,48915,5228,80,0,1,0,0,185.029,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52863,80,60,1,0,0,0,44.595,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1112,0,0,0,0,192.577,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,256,0,0,0,0,190.814,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1085,0,0,0,0,181.476,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,863,0,0,0,0,206.728,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53443,80,60,1,0,0,0,59.656,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52508,80,60,1,0,0,0,34.423,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,291,0,0,0,0,182.882,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55714,80,60,1,0,0,0,105.672,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,90,0,0,0,0,211.277,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,955,0,0,0,0,195.483,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54974,80,60,1,0,0,0,92.542,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55912,80,60,1,0,0,0,108.904,0.004,Attack
QUIC,UDP,192.168.1.3,8.8.8.8,53329,443,74,0,0,0,0,201.963,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53119,80,60,1,0,0,0,51.376,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,747,0,0,0,0,203.551,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51519,80,60,1,0,0,0,1.709,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,339,0,0,0,0,194.927,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,198.697,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,460,0,0,0,0,199.582,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,823,0,0,0,0,188.413,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52751,80,60,1,0,0,0,41.484,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,884,0,0,0,0,24.295,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53047,80,60,1,0,0,0,49.507,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53447,80,60,1,0,0,0,59.734,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,746,0,0,0,0,199.423,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51702,80,60,1,0,0,0,8.33,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55343,80,60,1,0,0,0,99.253,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53239,80,60,1,0,0,0,54.533,0.003,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,205.35,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54531,80,60,1,0,0,0,83.884,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,211.052,0.001,Normal
DNS,UDP,8.8.8.8,192.168.1.3,53,62650,102,0,0,0,0,188.687,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,510,0,0,0,0,194.21,0.001,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,210.114,0.001,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,940,0,0,0,0,209.272,0.003,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,619,0,0,0,0,210.096,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52504,80,60,1,0,0,0,34.303,0.003,Attack
TCP,TCP,192.168.1.3,142.251.10.188,47595,5228,54,0,1,0,0,166.347,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52592,80,60,1,0,0,0,36.978,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,646,0,0,0,0,176.028,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,342,0,0,0,0,200.728,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54210,80,60,1,0,0,0,77.209,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52566,80,60,1,0,0,0,36.183,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51650,80,60,1,0,0,0,6.516,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55493,80,60,1,0,0,0,101.865,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53490,80,60,1,0,0,0,60.791,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52104,80,60,1,0,0,0,21.852,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51675,80,60,1,0,0,0,7.399,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54307,80,60,1,0,0,0,79.258,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54376,80,60,1,0,0,0,80.686,0.004,Attack
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,90,0,0,0,0,211.926,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1238,0,0,0,0,167.615,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,657,0,0,0,0,211.005,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52611,80,60,1,0,0,0,37.515,0.003,Attack
DATA,UDP,192.168.1.3,172.217.163.206,55405,443,75,0,0,0,0,192.833,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54739,80,60,1,0,0,0,88.058,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,458,0,0,0,0,193.033,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53639,80,60,1,0,0,0,64.353,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1056,0,0,0,0,209.475,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1251,0,0,0,0,200.937,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55915,80,60,1,0,0,0,108.954,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53986,80,60,1,0,0,0,72.296,0.002,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,114,0,0,0,0,207.263,0.002,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,961,0,0,0,0,195.888,0.003,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,209.291,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,878,0,0,0,0,191.541,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53866,80,60,1,0,0,0,69.633,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56356,80,60,1,0,0,0,115.726,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55798,80,60,1,0,0,0,107.034,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1077,0,0,0,0,171.5,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53497,80,60,1,0,0,0,60.941,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54879,80,60,1,0,0,0,90.758,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54813,80,60,1,0,0,0,89.476,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52395,80,60,1,0,0,0,30.919,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,464,0,0,0,0,193.154,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55972,80,60,1,0,0,0,109.827,0.002,Attack
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,1031,0,0,0,0,201.295,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,205.73,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54382,80,60,1,0,0,0,80.81,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52807,80,60,1,0,0,0,43.035,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,254,0,0,0,0,204.097,0.001,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,198,0,0,0,0,161.29,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51985,80,60,1,0,0,0,17.997,0.005,Attack
QUIC,UDP,192.168.1.3,142.250.76.67,53169,443,1292,0,0,0,0,205.923,0.004,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53117,80,60,1,0,0,0,51.323,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54072,80,60,1,0,0,0,74.228,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52033,80,60,1,0,0,0,19.583,0.003,Attack
DATA,UDP,192.168.1.3,142.250.205.234,65179,443,71,0,0,0,0,190.011,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54129,80,60,1,0,0,0,75.449,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54555,80,60,1,0,0,0,84.362,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51877,80,60,1,0,0,0,14.35,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,387,0,0,0,0,201.596,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52948,80,60,1,0,0,0,46.881,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54405,80,60,1,0,0,0,81.31,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1218,0,0,0,0,191.185,0.003,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,635,0,0,0,0,203.007,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53898,80,60,1,0,0,0,70.343,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,998,0,0,0,0,207.294,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,630,0,0,0,0,193.647,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55036,80,60,1,0,0,0,93.712,0.002,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,198.865,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52476,80,60,1,0,0,0,33.456,0.002,Attack
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,825,0,0,0,0,193.535,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56124,80,60,1,0,0,0,112.213,0.002,Attack
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,142,0,0,0,0,190.982,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,432,0,0,0,0,190.12,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54078,80,60,1,0,0,0,74.351,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,375,0,0,0,0,176.09,0.002,Normal
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,71,0,0,0,0,178.207,0.001,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,677,0,0,0,0,201.332,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53946,80,60,1,0,0,0,71.413,0.002,Attack
QUIC,UDP,192.168.1.3,8.8.8.8,53329,443,73,0,0,0,0,202.351,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,764,0,0,0,0,193.9,0.004,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1037,0,0,0,0,194.124,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52378,80,60,1,0,0,0,30.413,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,205.321,0.002,Normal
QUIC,UDP,192.168.1.3,142.250.76.67,60886,443,120,0,0,0,0,162.944,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54945,80,60,1,0,0,0,91.963,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52669,80,60,1,0,0,0,39.187,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54239,80,60,1,0,0,0,77.844,0.005,Attack
DATA,UDP,192.168.1.3,142.250.193.170,60996,443,71,0,0,0,0,153.542,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,948,0,0,0,0,161.602,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54430,80,60,1,0,0,0,81.84,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52355,80,60,1,0,0,0,29.732,0.005,Attack
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,660,0,0,0,0,207.697,0.004,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,78,0,0,0,0,192.489,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52511,80,60,1,0,0,0,34.513,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,794,0,0,0,0,193.079,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,395,0,0,0,0,167.322,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,429,0,0,0,0,171.869,0.002,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,306,0,0,0,0,192.326,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56174,80,60,1,0,0,0,113.037,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,614,0,0,0,0,171.62,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54830,80,60,1,0,0,0,89.819,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52531,80,60,1,0,0,0,35.103,0.003,Attack
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,573,0,0,0,0,206.359,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53675,80,60,1,0,0,0,65.204,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53752,80,60,1,0,0,0,67.04,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54581,80,60,1,0,0,0,84.861,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,833,0,0,0,0,197.393,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,964,0,0,0,0,193.914,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55455,80,60,1,0,0,0,101.193,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,944,0,0,0,0,200.158,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53243,80,60,1,0,0,0,54.648,0.002,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,177.895,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1128,0,0,0,0,164.462,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53176,80,60,1,0,0,0,52.908,0.004,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,173.973,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1252,0,0,0,0,200.982,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54726,80,60,1,0,0,0,87.785,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52295,80,60,1,0,0,0,27.894,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56017,80,60,1,0,0,0,110.562,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53770,80,60,1,0,0,0,67.472,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,346,0,0,0,0,60.511,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52453,80,60,1,0,0,0,32.677,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51878,80,60,1,0,0,0,14.367,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1045,0,0,0,0,193.36,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,926,0,0,0,0,188.671,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,750,0,0,0,0,209.263,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51695,80,60,1,0,0,0,8.085,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55742,80,60,1,0,0,0,106.132,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,323,0,0,0,0,177.785,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,787,0,0,0,0,155.919,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52636,80,60,1,0,0,0,38.218,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1040,0,0,0,0,213.656,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54391,80,60,1,0,0,0,81.022,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1188,0,0,0,0,168.081,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54594,80,60,1,0,0,0,85.139,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55665,80,60,1,0,0,0,104.824,0.003,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,166.997,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56294,80,60,1,0,0,0,114.861,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1122,0,0,0,0,152.079,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55196,80,60,1,0,0,0,96.676,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56274,80,60,1,0,0,0,114.54,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53776,80,60,1,0,0,0,67.568,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,727,0,0,0,0,126.162,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,902,0,0,0,0,179.856,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56157,80,60,1,0,0,0,112.771,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56067,80,60,1,0,0,0,111.327,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,709,0,0,0,0,170.032,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,876,0,0,0,0,192.014,0.002,Normal
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,142,0,0,0,0,162.435,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,411,0,0,0,0,208.727,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54263,80,60,1,0,0,0,78.336,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,336,0,0,0,0,191.874,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,964,0,0,0,0,201.537,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54421,80,60,1,0,0,0,81.648,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1083,0,0,0,0,178.859,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52391,80,60,1,0,0,0,30.816,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53293,80,60,1,0,0,0,55.893,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53103,80,60,1,0,0,0,50.964,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55608,80,60,1,0,0,0,103.835,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,759,0,0,0,0,209.908,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55476,80,60,1,0,0,0,101.578,0.002,Attack
DATA,UDP,192.168.1.3,142.250.205.234,65179,443,71,0,0,0,0,14.231,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52822,80,60,1,0,0,0,43.44,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52048,80,60,1,0,0,0,20.049,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52220,80,60,1,0,0,0,25.575,0.003,Attack
TCP,TCP,192.168.1.3,192.168.1.9,47622,8009,164,0,1,0,0,194.741,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,919,0,0,0,0,179.503,0.022,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,749,0,0,0,0,212.251,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51572,80,60,1,0,0,0,3.671,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56348,80,60,1,0,0,0,115.621,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53029,80,60,1,0,0,0,49.033,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,281,0,0,0,0,201.334,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54129,80,60,1,0,0,0,75.459,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,824,0,0,0,0,206.218,0.002,Normal
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,90,0,0,0,0,211.021,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52047,80,60,1,0,0,0,20.033,0.006,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,883,0,0,0,0,179.616,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,621,0,0,0,0,97.173,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55632,80,60,1,0,0,0,104.256,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,692,0,0,0,0,187.745,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54707,80,60,1,0,0,0,87.422,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55690,80,60,1,0,0,0,105.266,0.003,Attack
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,114,0,0,0,0,198.759,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55868,80,60,1,0,0,0,108.218,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52983,80,60,1,0,0,0,47.821,0.004,Attack
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,114,0,0,0,0,210.248,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,977,0,0,0,0,200.422,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56106,80,60,1,0,0,0,111.93,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53347,80,60,1,0,0,0,57.259,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56135,80,60,1,0,0,0,112.394,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,388,0,0,0,0,51.64,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52035,80,60,1,0,0,0,19.631,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1056,0,0,0,0,160.018,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,937,0,0,0,0,153.3,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1002,0,0,0,0,132.272,0.003,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,760,0,0,0,0,202.797,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53190,80,60,1,0,0,0,53.273,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,430,0,0,0,0,206.189,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54139,80,60,1,0,0,0,75.689,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52593,80,60,1,0,0,0,37.005,0.005,Attack
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,142,0,0,0,0,193.727,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53796,80,60,1,0,0,0,68.051,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55253,80,60,1,0,0,0,97.681,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55005,80,60,1,0,0,0,93.126,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52550,80,60,1,0,0,0,35.695,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54814,80,60,1,0,0,0,89.497,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,911,0,0,0,0,139.809,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52755,80,60,1,0,0,0,41.611,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,890,0,0,0,0,180.332,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53710,80,60,1,0,0,0,66.049,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,734,0,0,0,0,212.87,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54969,80,60,1,0,0,0,92.428,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51519,80,60,1,0,0,0,1.727,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55026,80,60,1,0,0,0,93.521,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53141,80,60,1,0,0,0,51.945,0.002,Attack
QUIC,UDP,142.250.76.67,192.168.1.3,443,56733,570,0,0,0,0,202.321,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55639,80,60,1,0,0,0,104.384,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55379,80,60,1,0,0,0,99.855,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,836,0,0,0,0,193.096,0.003,Normal
DATA,UDP,192.168.1.3,142.250.182.78,59974,443,1210,0,0,0,0,195.017,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51606,80,60,1,0,0,0,4.946,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55323,80,60,1,0,0,0,98.888,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1038,0,0,0,0,143.36,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,193.99,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,404,0,0,0,0,171.003,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,650,0,0,0,0,212.4,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52440,80,60,1,0,0,0,32.291,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1106,0,0,0,0,209.508,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,778,0,0,0,0,211.381,0.002,Normal
